2014-08-31 10:00:00,7200.0,40
2014-08-31 12:00:00,7200.0,71
2014-08-31 14:00:00,7200.0,67
2014-08-31 16:00:00,7200.0,90
2014-08-31 18:00:00,7200.0,167
2014-08-31 20:00:00,7200.0,137
2014-08-31 22:00:00,7200.0,86
2014-09-01 00:00:00,7200.0,94
2014-09-01 02:00:00,7200.0,106
2014-09-01 04:00:00,7200.0,93
2014-09-01 06:00:00,7200.0,87
2014-09-01 08:00:00,7200.0,32
2014-09-01 10:00:00,7200.0,27
2014-09-01 12:00:00,7200.0,91
2014-09-01 14:00:00,7200.0,115
2014-09-01 16:00:00,7200.0,74
2014-09-01 18:00:00,7200.0,174
2014-09-01 20:00:00,7200.0,173
2014-09-01 22:00:00,7200.0,91
2014-09-02 00:00:00,7200.0,71
2014-09-02 02:00:00,7200.0,56
2014-09-02 04:00:00,7200.0,122
2014-09-02 06:00:00,7200.0,79
2014-09-02 08:00:00,7200.0,68
2014-09-02 10:00:00,7200.0,102
2014-09-02 12:00:00,7200.0,112
2014-09-02 14:00:00,7200.0,177
2014-09-02 16:00:00,7200.0,147
2014-09-02 18:00:00,7200.0,179
2014-09-02 20:00:00,7200.0,283
2014-09-02 22:00:00,7200.0,179
2014-09-03 00:00:00,7200.0,201
2014-09-03 02:00:00,7200.0,152
2014-09-03 04:00:00,7200.0,118
2014-09-03 06:00:00,7200.0,85
2014-09-03 08:00:00,7200.0,77
2014-09-03 10:00:00,7200.0,95
2014-09-03 12:00:00,7200.0,193
2014-09-03 14:00:00,7200.0,193
2014-09-03 16:00:00,7200.0,241
2014-09-03 18:00:00,7200.0,198
2014-09-03 20:00:00,7200.0,125
2014-09-03 22:00:00,7200.0,109
2014-09-04 00:00:00,7200.0,109
2014-09-04 02:00:00,7200.0,123
2014-09-04 04:00:00,7200.0,100
2014-09-04 06:00:00,7200.0,66
2014-09-04 08:00:00,7200.0,53
2014-09-04 10:00:00,7200.0,41
2014-09-04 12:00:00,7200.0,63
2014-09-04 14:00:00,7200.0,118
2014-09-04 16:00:00,7200.0,141
2014-09-04 18:00:00,7200.0,138
2014-09-04 20:00:00,7200.0,162
2014-09-04 22:00:00,7200.0,73
2014-09-05 00:00:00,7200.0,99
2014-09-05 02:00:00,7200.0,171
2014-09-05 04:00:00,7200.0,63
2014-09-05 06:00:00,7200.0,60
2014-09-05 08:00:00,7200.0,89
2014-09-05 10:00:00,7200.0,123
2014-09-05 12:00:00,7200.0,320
2014-09-05 14:00:00,7200.0,181
2014-09-05 16:00:00,7200.0,142
2014-09-05 18:00:00,7200.0,203
2014-09-05 20:00:00,7200.0,157
2014-09-05 22:00:00,7200.0,105
2014-09-06 00:00:00,7200.0,167
2014-09-06 02:00:00,7200.0,146
2014-09-06 04:00:00,7200.0,100
2014-09-06 06:00:00,7200.0,58
2014-09-06 08:00:00,7200.0,44
2014-09-06 10:00:00,7200.0,48
2014-09-06 12:00:00,7200.0,84
2014-09-06 14:00:00,7200.0,138
2014-09-06 16:00:00,7200.0,101
2014-09-06 18:00:00,7200.0,136
2014-09-06 20:00:00,7200.0,77
2014-09-06 22:00:00,7200.0,53
2014-09-07 00:00:00,7200.0,114
2014-09-07 02:00:00,7200.0,100
2014-09-07 04:00:00,7200.0,120
2014-09-07 06:00:00,7200.0,75
2014-09-07 08:00:00,7200.0,62
2014-09-07 10:00:00,7200.0,65
2014-09-07 12:00:00,7200.0,259
2014-09-07 14:00:00,7200.0,158
2014-09-07 16:00:00,7200.0,62
2014-09-07 18:00:00,7200.0,83
2014-09-07 20:00:00,7200.0,119
2014-09-07 22:00:00,7200.0,61
2014-09-08 00:00:00,7200.0,107
2014-09-08 02:00:00,7200.0,154
2014-09-08 04:00:00,7200.0,64
2014-09-08 06:00:00,7200.0,67
2014-09-08 08:00:00,7200.0,57
2014-09-08 10:00:00,7200.0,66
2014-09-08 12:00:00,7200.0,115
2014-09-08 14:00:00,7200.0,96
2014-09-08 16:00:00,7200.0,109
2014-09-08 18:00:00,7200.0,181
2014-09-08 20:00:00,7200.0,121
2014-09-08 22:00:00,7200.0,94
2014-09-09 00:00:00,7200.0,104
2014-09-09 02:00:00,7200.0,79
2014-09-09 04:00:00,7200.0,75
2014-09-09 06:00:00,7200.0,43
2014-09-09 08:00:00,7200.0,65
2014-09-09 10:00:00,7200.0,75
2014-09-09 12:00:00,7200.0,106
2014-09-09 14:00:00,7200.0,145
2014-09-09 16:00:00,7200.0,177
2014-09-09 18:00:00,7200.0,120
2014-09-09 20:00:00,7200.0,143
2014-09-09 22:00:00,7200.0,94
2014-09-10 00:00:00,7200.0,106
2014-09-10 02:00:00,7200.0,97
2014-09-10 04:00:00,7200.0,86
2014-09-10 06:00:00,7200.0,58
2014-09-10 08:00:00,7200.0,52
2014-09-10 10:00:00,7200.0,43
2014-09-10 12:00:00,7200.0,228
2014-09-10 14:00:00,7200.0,322
2014-09-10 16:00:00,7200.0,99
2014-09-10 18:00:00,7200.0,127
2014-09-10 20:00:00,7200.0,471
2014-09-10 22:00:00,7200.0,188
2014-09-11 00:00:00,7200.0,137
2014-09-11 02:00:00,7200.0,173
2014-09-11 04:00:00,7200.0,75
2014-09-11 06:00:00,7200.0,56
2014-09-11 08:00:00,7200.0,51
2014-09-11 10:00:00,7200.0,51
2014-09-11 12:00:00,7200.0,89
2014-09-11 14:00:00,7200.0,111
2014-09-11 16:00:00,7200.0,84
2014-09-11 18:00:00,7200.0,82
2014-09-11 20:00:00,7200.0,102
2014-09-11 22:00:00,7200.0,85
2014-09-12 00:00:00,7200.0,143
2014-09-12 02:00:00,7200.0,126
2014-09-12 04:00:00,7200.0,97
2014-09-12 06:00:00,7200.0,14
2014-09-12 08:00:00,7200.0,28
2014-09-12 10:00:00,7200.0,35
2014-09-12 12:00:00,7200.0,54
2014-09-12 14:00:00,7200.0,134
2014-09-12 16:00:00,7200.0,148
2014-09-12 18:00:00,7200.0,108
2014-09-12 20:00:00,7200.0,118
2014-09-12 22:00:00,7200.0,45
2014-09-13 00:00:00,7200.0,237
2014-09-13 02:00:00,7200.0,65
2014-09-13 04:00:00,7200.0,75
2014-09-13 06:00:00,7200.0,32
2014-09-13 08:00:00,7200.0,16
2014-09-13 10:00:00,7200.0,25
2014-09-13 12:00:00,7200.0,32
2014-09-13 14:00:00,7200.0,52
2014-09-13 16:00:00,7200.0,80
2014-09-13 18:00:00,7200.0,48
2014-09-13 20:00:00,7200.0,45
2014-09-13 22:00:00,7200.0,55
2014-09-14 00:00:00,7200.0,161
2014-09-14 02:00:00,7200.0,123
2014-09-14 04:00:00,7200.0,41
2014-09-14 06:00:00,7200.0,37
2014-09-14 08:00:00,7200.0,16
2014-09-14 10:00:00,7200.0,11
2014-09-14 12:00:00,7200.0,36
2014-09-14 14:00:00,7200.0,33
2014-09-14 16:00:00,7200.0,64
2014-09-14 18:00:00,7200.0,39
2014-09-14 20:00:00,7200.0,44
2014-09-14 22:00:00,7200.0,52
2014-09-15 00:00:00,7200.0,275
2014-09-15 02:00:00,7200.0,84
2014-09-15 04:00:00,7200.0,24
2014-09-15 06:00:00,7200.0,13
2014-09-15 08:00:00,7200.0,17
2014-09-15 10:00:00,7200.0,134
2014-09-15 12:00:00,7200.0,113
2014-09-15 14:00:00,7200.0,139
2014-09-15 16:00:00,7200.0,148
2014-09-15 18:00:00,7200.0,116
2014-09-15 20:00:00,7200.0,135
2014-09-15 22:00:00,7200.0,122
2014-09-16 00:00:00,7200.0,244
2014-09-16 02:00:00,7200.0,124
2014-09-16 04:00:00,7200.0,57
2014-09-16 06:00:00,7200.0,48
2014-09-16 08:00:00,7200.0,78
2014-09-16 10:00:00,7200.0,57
2014-09-16 12:00:00,7200.0,87
2014-09-16 14:00:00,7200.0,102
2014-09-16 16:00:00,7200.0,131
2014-09-16 18:00:00,7200.0,93
2014-09-16 20:00:00,7200.0,105
2014-09-16 22:00:00,7200.0,49
2014-09-17 00:00:00,7200.0,259
2014-09-17 02:00:00,7200.0,289
2014-09-17 04:00:00,7200.0,192
2014-09-17 06:00:00,7200.0,113
2014-09-17 08:00:00,7200.0,65
2014-09-17 10:00:00,7200.0,123
2014-09-17 12:00:00,7200.0,155
2014-09-17 14:00:00,7200.0,177
2014-09-17 16:00:00,7200.0,138
2014-09-17 18:00:00,7200.0,177
2014-09-17 20:00:00,7200.0,144
2014-09-17 22:00:00,7200.0,130
2014-09-18 00:00:00,7200.0,171
2014-09-18 02:00:00,7200.0,93
2014-09-18 04:00:00,7200.0,57
2014-09-18 06:00:00,7200.0,59
2014-09-18 08:00:00,7200.0,55
2014-09-18 10:00:00,7200.0,38
2014-09-18 12:00:00,7200.0,72
2014-09-18 14:00:00,7200.0,117
2014-09-18 16:00:00,7200.0,77
2014-09-18 18:00:00,7200.0,76
2014-09-18 20:00:00,7200.0,76
2014-09-18 22:00:00,7200.0,67
2014-09-19 00:00:00,7200.0,86
2014-09-19 02:00:00,7200.0,92
2014-09-19 04:00:00,7200.0,95
2014-09-19 06:00:00,7200.0,136
2014-09-19 08:00:00,7200.0,285
2014-09-19 10:00:00,7200.0,398
2014-09-19 12:00:00,7200.0,325
2014-09-19 14:00:00,7200.0,372
2014-09-19 16:00:00,7200.0,475
2014-09-19 18:00:00,7200.0,1207
2014-09-19 20:00:00,7200.0,1359
2014-09-19 22:00:00,7200.0,511
2014-09-20 00:00:00,7200.0,286
2014-09-20 02:00:00,7200.0,751
2014-09-20 04:00:00,7200.0,484
2014-09-20 06:00:00,7200.0,435
2014-09-20 08:00:00,7200.0,415
2014-09-20 10:00:00,7200.0,340
2014-09-20 12:00:00,7200.0,435
2014-09-20 14:00:00,7200.0,883
2014-09-20 16:00:00,7200.0,421
2014-09-20 18:00:00,7200.0,294
2014-09-20 20:00:00,7200.0,186
2014-09-20 22:00:00,7200.0,152
2014-09-21 00:00:00,7200.0,822
2014-09-21 02:00:00,7200.0,223
2014-09-21 04:00:00,7200.0,164
2014-09-21 06:00:00,7200.0,131
2014-09-21 08:00:00,7200.0,164
2014-09-21 10:00:00,7200.0,513
2014-09-21 12:00:00,7200.0,317
2014-09-21 14:00:00,7200.0,434
2014-09-21 16:00:00,7200.0,164
2014-09-21 18:00:00,7200.0,194
2014-09-21 20:00:00,7200.0,90
2014-09-21 22:00:00,7200.0,86
2014-09-22 00:00:00,7200.0,1015
2014-09-22 02:00:00,7200.0,309
2014-09-22 04:00:00,7200.0,187
2014-09-22 06:00:00,7200.0,206
2014-09-22 08:00:00,7200.0,88
2014-09-22 10:00:00,7200.0,453
2014-09-22 12:00:00,7200.0,260
2014-09-22 14:00:00,7200.0,233
2014-09-22 16:00:00,7200.0,128
2014-09-22 18:00:00,7200.0,343
2014-09-22 20:00:00,7200.0,182
2014-09-22 22:00:00,7200.0,179
2014-09-23 00:00:00,7200.0,1065
2014-09-23 02:00:00,7200.0,429
2014-09-23 04:00:00,7200.0,161
2014-09-23 06:00:00,7200.0,337
2014-09-23 08:00:00,7200.0,280
2014-09-23 10:00:00,7200.0,353
2014-09-23 12:00:00,7200.0,569
2014-09-23 14:00:00,7200.0,387
2014-09-23 16:00:00,7200.0,48
